Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
117,111,11,9,107,102,31,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Speed limit_60 km-h_Wild animals crossing_33.png
117,111,11,9,107,102,31,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_33.png
117,111,11,9,107,102,31,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_33.png
117,111,11,9,107,102,31,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_33.png
117,111,11,9,107,102,31,/content/generated_inputs_trafficsigns_occl2/occl_Wild animals crossing_Yield_Road work_33.png
117,111,11,9,107,102,31,/content/generated_inputs_trafficsigns_occl1/occl_Wild animals crossing_Road work_Road work_33.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Yield_Wild animals crossing_34.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_34.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_blackout0/blackout_General caution_Wild animals crossing_Wild animals crossing_15.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_34.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_34.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_occl2/occl_Wild animals crossing_Yield_Yield_34.png
74,72,7,7,68,66,31,/content/generated_inputs_trafficsigns_occl1/occl_Yield_Yield_Wild animals crossing_34.png
64,97,6,8,59,89,13,/content/generated_inputs_trafficsigns_occl0/occl_No vehicles_Yield_Yield_35.png
64,97,6,8,59,89,13,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_35.png
64,97,6,8,59,89,13,/content/generated_inputs_trafficsigns_light2/light_Keep right_Yield_Speed limit_20 km-h_35.png
64,97,6,8,59,89,13,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_35.png
64,97,6,8,59,89,13,/content/generated_inputs_trafficsigns_occl1/occl_Yield_Road work_Yield_35.png
42,43,5,5,36,37,40,/content/generated_inputs_trafficsigns_occl0/occl_Yield_Roundabout mandatory_Roundabout mandatory_36.png
42,43,5,5,36,37,40,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_36.png
42,43,5,5,36,37,40,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_20 km-h_No entry_Keep right_16.png
42,43,5,5,36,37,40,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_36.png
42,43,5,5,36,37,40,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_36.png
42,43,5,5,36,37,40,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Roundabout mandatory_Yield_36.png
42,43,5,5,36,37,40,/content/generated_inputs_trafficsigns_occl1/occl_Go straight or left_Yield_Roundabout mandatory_36.png
123,125,10,11,113,115,1,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Speed limit_30 km-h_Speed limit_30 km-h_37.png
123,125,10,11,113,115,1,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_37.png
123,125,10,11,113,115,1,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_30 km-h_No vehicles_Speed limit_30 km-h_16.png
123,125,10,11,113,115,1,/content/generated_inputs_trafficsigns_blackout0/blackout_Road work_Children crossing_Speed limit_30 km-h_17.png
123,125,10,11,113,115,1,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_37.png
123,125,10,11,113,115,1,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_37.png
123,125,10,11,113,115,1,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_30 km-h_Speed limit_30 km-h_Yield_37.png
123,125,10,11,113,115,1,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_30 km-h_Yield_Speed limit_30 km-h_37.png
45,39,6,5,39,34,26,/content/generated_inputs_trafficsigns_occl0/occl_Traffic signals_Yield_Yield_38.png
45,39,6,5,39,34,26,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_38.png
45,39,6,5,39,34,26,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_38.png
45,39,6,5,39,34,26,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_38.png
45,39,6,5,39,34,26,/content/generated_inputs_trafficsigns_occl2/occl_Traffic signals_Yield_Yield_38.png
45,39,6,5,39,34,26,/content/generated_inputs_trafficsigns_occl1/occl_Traffic signals_Yield_Traffic signals_38.png
86,87,7,7,79,80,37,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Yield_Yield_39.png
86,87,7,7,79,80,37,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_39.png
86,87,7,7,79,80,37,/content/generated_inputs_trafficsigns_blackout0/blackout_Roundabout mandatory_Priority road_No vehicles_18.png
86,87,7,7,79,80,37,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_39.png
86,87,7,7,79,80,37,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_39.png
86,87,7,7,79,80,37,/content/generated_inputs_trafficsigns_occl2/occl_Go straight or left_Speed limit_60 km-h_Yield_39.png
86,87,7,7,79,80,37,/content/generated_inputs_trafficsigns_occl1/occl_Go straight or left_Yield_Go straight or left_39.png
40,40,5,6,35,35,8,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_120 km-h_Speed limit_120 km-h_Speed limit_70 km-h_41.png
40,40,5,6,35,35,8,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_41.png
40,40,5,6,35,35,8,/content/generated_inputs_trafficsigns_blackout1/blackout_Keep right_Speed limit_70 km-h_General caution_19.png
40,40,5,6,35,35,8,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_41.png
40,40,5,6,35,35,8,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_41.png
40,40,5,6,35,35,8,/content/generated_inputs_trafficsigns_occl2/occl_Yield_Speed limit_70 km-h_Speed limit_20 km-h_41.png
40,40,5,6,35,35,8,/content/generated_inputs_trafficsigns_occl1/occl_Stop_Yield_Speed limit_20 km-h_41.png
30,31,5,6,25,26,10,/content/generated_inputs_trafficsigns_occl0/occl_No passing for vehicles over 3.5 metric tons_Road work_Yield_42.png
30,31,5,6,25,26,10,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_42.png
30,31,5,6,25,26,10,/content/generated_inputs_trafficsigns_light2/light_Keep right_Yield_Speed limit_20 km-h_42.png
30,31,5,6,25,26,10,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_42.png
30,31,5,6,25,26,10,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_30 km-h_Yield_Yield_42.png
30,31,5,6,25,26,10,/content/generated_inputs_trafficsigns_occl1/occl_Stop_Road work_Yield_42.png
44,46,5,5,39,41,14,/content/generated_inputs_trafficsigns_occl0/occl_Stop_No vehicles_No vehicles_43.png
44,46,5,5,39,41,14,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_43.png
44,46,5,5,39,41,14,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_43.png
44,46,5,5,39,41,14,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_43.png
44,46,5,5,39,41,14,/content/generated_inputs_trafficsigns_occl2/occl_Stop_Yield_Yield_43.png
44,46,5,5,39,41,14,/content/generated_inputs_trafficsigns_occl1/occl_Stop_Road work_Road work_43.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Priority road_Speed limit_30 km-h_44.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_44.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_blackout2/blackout_Keep right_Keep right_End of speed limit_80 km-h_60.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_blackout1/blackout_No entry_Speed limit_80 km-h_Speed limit_80 km-h_69.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_44.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_44.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_occl2/occl_End of speed limit_80 km-h_Speed limit_30 km-h_Speed limit_30 km-h_44.png
61,63,5,6,56,58,6,/content/generated_inputs_trafficsigns_occl1/occl_End of speed limit_80 km-h_Speed limit_30 km-h_Keep right_44.png
71,62,6,5,65,57,38,/content/generated_inputs_trafficsigns_occl0/occl_Beware of ice-snow_Yield_Keep right_45.png
71,62,6,5,65,57,38,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_45.png
71,62,6,5,65,57,38,/content/generated_inputs_trafficsigns_blackout0/blackout_Road work_Road work_Yield_21.png
71,62,6,5,65,57,38,/content/generated_inputs_trafficsigns_light2/light_Keep right_Yield_Speed limit_20 km-h_45.png
71,62,6,5,65,57,38,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_45.png
71,62,6,5,65,57,38,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Keep right_Speed limit_60 km-h_45.png
71,62,6,5,65,57,38,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Yield_Keep right_45.png
30,29,6,5,25,24,4,/content/generated_inputs_trafficsigns_occl0/occl_End of all speed and passing limits_Yield_Speed limit_70 km-h_46.png
30,29,6,5,25,24,4,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_46.png
30,29,6,5,25,24,4,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_20 km-h_Speed limit_80 km-h_Speed limit_70 km-h_22.png
30,29,6,5,25,24,4,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_46.png
30,29,6,5,25,24,4,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_46.png
30,29,6,5,25,24,4,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_70 km-h_Yield_Speed limit_70 km-h_46.png
30,29,6,5,25,24,4,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Yield_Yield_46.png
53,51,5,5,48,46,23,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_50 km-h_Yield_Yield_47.png
53,51,5,5,48,46,23,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_47.png
53,51,5,5,48,46,23,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_47.png
53,51,5,5,48,46,23,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_47.png
53,51,5,5,48,46,23,/content/generated_inputs_trafficsigns_occl2/occl_End of all speed and passing limits_Yield_Yield_47.png
53,51,5,5,48,46,23,/content/generated_inputs_trafficsigns_occl1/occl_End of all speed and passing limits_Dangerous curve to the left_Road work_47.png
49,45,5,5,44,40,25,/content/generated_inputs_trafficsigns_occl0/occl_Stop_Road work_Road work_48.png
49,45,5,5,44,40,25,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_48.png
49,45,5,5,44,40,25,/content/generated_inputs_trafficsigns_blackout1/blackout_Ahead only_Yield_Yield_23.png
49,45,5,5,44,40,25,/content/generated_inputs_trafficsigns_blackout0/blackout_Go straight or right_No vehicles_Road work_23.png
49,45,5,5,44,40,25,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_48.png
49,45,5,5,44,40,25,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_48.png
49,45,5,5,44,40,25,/content/generated_inputs_trafficsigns_occl2/occl_Road work_Road work_Yield_48.png
68,65,6,6,62,60,40,/content/generated_inputs_trafficsigns_occl0/occl_Yield_Yield_Roundabout mandatory_49.png
68,65,6,6,62,60,40,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_49.png
68,65,6,6,62,60,40,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_49.png
68,65,6,6,62,60,40,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_49.png
68,65,6,6,62,60,40,/content/generated_inputs_trafficsigns_occl2/occl_Right-of-way at the next intersection_Yield_Yield_49.png
68,65,6,6,62,60,40,/content/generated_inputs_trafficsigns_occl1/occl_End of all speed and passing limits_Yield_Yield_49.png
145,137,13,12,133,126,31,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Yield_Wild animals crossing_50.png
145,137,13,12,133,126,31,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_50.png
145,137,13,12,133,126,31,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_50.png
145,137,13,12,133,126,31,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_50.png
145,137,13,12,133,126,31,/content/generated_inputs_trafficsigns_occl2/occl_Wild animals crossing_Yield_Road work_50.png
145,137,13,12,133,126,31,/content/generated_inputs_trafficsigns_occl1/occl_Wild animals crossing_Yield_Yield_50.png
31,27,6,5,26,22,10,/content/generated_inputs_trafficsigns_occl0/occl_Yield_No vehicles_Yield_51.png
31,27,6,5,26,22,10,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_51.png
31,27,6,5,26,22,10,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_51.png
31,27,6,5,26,22,10,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_51.png
31,27,6,5,26,22,10,/content/generated_inputs_trafficsigns_occl2/occl_Yield_Yield_Turn right ahead_51.png
31,27,6,5,26,22,10,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Road narrows on the right_Yield_51.png
28,28,6,6,23,23,3,/content/generated_inputs_trafficsigns_occl0/occl_Stop_Yield_Yield_52.png
28,28,6,6,23,23,3,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_52.png
28,28,6,6,23,23,3,/content/generated_inputs_trafficsigns_blackout1/blackout_Stop_Ahead only_Speed limit_100 km-h_25.png
28,28,6,6,23,23,3,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_30 km-h_Yield_No vehicles_25.png
28,28,6,6,23,23,3,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_52.png
28,28,6,6,23,23,3,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_52.png
28,28,6,6,23,23,3,/content/generated_inputs_trafficsigns_occl2/occl_Yield_No vehicles_Yield_52.png
28,28,6,6,23,23,3,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_50 km-h_Yield_Yield_52.png
55,56,5,5,50,51,10,/content/generated_inputs_trafficsigns_occl0/occl_Stop_Speed limit_30 km-h_No passing for vehicles over 3.5 metric tons_53.png
55,56,5,5,50,51,10,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_53.png
55,56,5,5,50,51,10,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_53.png
55,56,5,5,50,51,10,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_53.png
55,56,5,5,50,51,10,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_30 km-h_Yield_Yield_53.png
55,56,5,5,50,51,10,/content/generated_inputs_trafficsigns_occl1/occl_No passing for vehicles over 3.5 metric tons_Yield_Yield_53.png
26,27,5,5,21,22,5,/content/generated_inputs_trafficsigns_occl0/occl_Speed limit_50 km-h_Yield_Yield_54.png
26,27,5,5,21,22,5,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_54.png
26,27,5,5,21,22,5,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_54.png
26,27,5,5,21,22,5,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_54.png
26,27,5,5,21,22,5,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Yield_Yield_54.png
26,27,5,5,21,22,5,/content/generated_inputs_trafficsigns_occl1/occl_Stop_Speed limit_30 km-h_Speed limit_30 km-h_54.png
75,83,6,7,69,76,38,/content/generated_inputs_trafficsigns_occl0/occl_End of speed limit_80 km-h_Yield_Keep right_55.png
75,83,6,7,69,76,38,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_55.png
75,83,6,7,69,76,38,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_70 km-h_Yield_Keep right_27.png
75,83,6,7,69,76,38,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_55.png
75,83,6,7,69,76,38,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_55.png
75,83,6,7,69,76,38,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Keep right_Road work_55.png
75,83,6,7,69,76,38,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Yield_Keep right_55.png
37,35,6,5,32,30,2,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Speed limit_50 km-h_Speed limit_30 km-h_56.png
37,35,6,5,32,30,2,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_56.png
37,35,6,5,32,30,2,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_30 km-h_Speed limit_30 km-h_Speed limit_50 km-h_27.png
37,35,6,5,32,30,2,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_56.png
37,35,6,5,32,30,2,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_56.png
37,35,6,5,32,30,2,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_50 km-h_Yield_Yield_56.png
37,35,6,5,32,30,2,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_50 km-h_Yield_Yield_56.png
68,57,7,5,62,52,11,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Yield_Priority road_57.png
68,57,7,5,62,52,11,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_57.png
68,57,7,5,62,52,11,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_57.png
68,57,7,5,62,52,11,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_57.png
68,57,7,5,62,52,11,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Yield_Yield_57.png
68,57,7,5,62,52,11,/content/generated_inputs_trafficsigns_occl1/occl_Stop_No vehicles_Right-of-way at the next intersection_57.png
48,49,5,5,43,44,26,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Traffic signals_Traffic signals_58.png
48,49,5,5,43,44,26,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_58.png
48,49,5,5,43,44,26,/content/generated_inputs_trafficsigns_blackout1/blackout_Right-of-way at the next intersection_Wild animals crossing_Right-of-way at the next intersection_28.png
48,49,5,5,43,44,26,/content/generated_inputs_trafficsigns_light2/light_Keep right_Yield_Speed limit_20 km-h_58.png
48,49,5,5,43,44,26,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_58.png
48,49,5,5,43,44,26,/content/generated_inputs_trafficsigns_occl2/occl_Traffic signals_Yield_Traffic signals_58.png
48,49,5,5,43,44,26,/content/generated_inputs_trafficsigns_occl1/occl_Stop_Speed limit_70 km-h_Traffic signals_58.png
50,50,5,6,45,45,12,/content/generated_inputs_trafficsigns_occl0/occl_Yield_Yield_Priority road_59.png
50,50,5,6,45,45,12,/content/generated_inputs_trafficsigns_light0/light_Yield_Yield_Priority road_59.png
50,50,5,6,45,45,12,/content/generated_inputs_trafficsigns_blackout0/blackout_Slippery road_Wild animals crossing_Right-of-way at the next intersection_29.png
50,50,5,6,45,45,12,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_59.png
50,50,5,6,45,45,12,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_59.png
50,50,5,6,45,45,12,/content/generated_inputs_trafficsigns_occl2/occl_Priority road_Yield_Yield_59.png
50,50,5,6,45,45,12,/content/generated_inputs_trafficsigns_occl1/occl_Priority road_Yield_Yield_59.png
45,49,6,6,40,44,6,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Yield_Keep right_60.png
45,49,6,6,40,44,6,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_60.png
45,49,6,6,40,44,6,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_60.png
45,49,6,6,40,44,6,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_60.png
45,49,6,6,40,44,6,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_30 km-h_Bicycles crossing_End of all speed and passing limits_60.png
45,49,6,6,40,44,6,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_30 km-h_Yield_Yield_60.png
41,38,6,5,36,33,31,/content/generated_inputs_trafficsigns_occl0/occl_Wild animals crossing_Yield_Wild animals crossing_61.png
41,38,6,5,36,33,31,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_61.png
41,38,6,5,36,33,31,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_61.png
41,38,6,5,36,33,31,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_61.png
41,38,6,5,36,33,31,/content/generated_inputs_trafficsigns_occl2/occl_Wild animals crossing_Road work_Wild animals crossing_61.png
41,38,6,5,36,33,31,/content/generated_inputs_trafficsigns_occl1/occl_Wild animals crossing_Speed limit_60 km-h_Wild animals crossing_61.png
32,32,5,5,27,27,4,/content/generated_inputs_trafficsigns_occl0/occl_Stop_Speed limit_70 km-h_Speed limit_70 km-h_62.png
32,32,5,5,27,27,4,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_62.png
32,32,5,5,27,27,4,/content/generated_inputs_trafficsigns_blackout0/blackout_Go straight or right_No vehicles_Speed limit_70 km-h_31.png
32,32,5,5,27,27,4,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_62.png
32,32,5,5,27,27,4,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_62.png
32,32,5,5,27,27,4,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_70 km-h_Speed limit_70 km-h_Yield_62.png
32,32,5,5,27,27,4,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_70 km-h_Yield_Speed limit_70 km-h_62.png
50,47,6,5,45,42,34,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Turn left ahead_Turn left ahead_63.png
50,47,6,5,45,42,34,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_63.png
50,47,6,5,45,42,34,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_63.png
50,47,6,5,45,42,34,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_63.png
50,47,6,5,45,42,34,/content/generated_inputs_trafficsigns_occl2/occl_Yield_Yield_Turn left ahead_63.png
50,47,6,5,45,42,34,/content/generated_inputs_trafficsigns_occl1/occl_Yield_Turn left ahead_Turn left ahead_63.png
73,68,7,7,67,62,25,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Road work_Road work_64.png
73,68,7,7,67,62,25,/content/generated_inputs_trafficsigns_light0/light_Keep right_Yield_Speed limit_20 km-h_64.png
73,68,7,7,67,62,25,/content/generated_inputs_trafficsigns_blackout1/blackout_End of all speed and passing limits_Yield_Road work_30.png
73,68,7,7,67,62,25,/content/generated_inputs_trafficsigns_blackout0/blackout_Keep right_Road work_Road work_32.png
73,68,7,7,67,62,25,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_64.png
73,68,7,7,67,62,25,/content/generated_inputs_trafficsigns_light1/light_Keep right_Yield_Speed limit_20 km-h_64.png
73,68,7,7,67,62,25,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Yield_Dangerous curve to the right_64.png
73,68,7,7,67,62,25,/content/generated_inputs_trafficsigns_occl1/occl_Keep right_Road work_Road work_64.png
29,30,6,6,24,25,3,/content/generated_inputs_trafficsigns_occl0/occl_Stop_Yield_Yield_65.png
29,30,6,6,24,25,3,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_65.png
29,30,6,6,24,25,3,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_65.png
29,30,6,6,24,25,3,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_65.png
29,30,6,6,24,25,3,/content/generated_inputs_trafficsigns_occl2/occl_Keep right_Yield_Yield_65.png
29,30,6,6,24,25,3,/content/generated_inputs_trafficsigns_occl1/occl_Stop_Yield_Yield_65.png
32,34,5,6,27,28,1,/content/generated_inputs_trafficsigns_occl0/occl_Stop_Speed limit_30 km-h_Speed limit_30 km-h_66.png
32,34,5,6,27,28,1,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_66.png
32,34,5,6,27,28,1,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_70 km-h_Speed limit_30 km-h_Speed limit_50 km-h_31.png
32,34,5,6,27,28,1,/content/generated_inputs_trafficsigns_light2/light_Keep right_Yield_Speed limit_20 km-h_66.png
32,34,5,6,27,28,1,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_66.png
32,34,5,6,27,28,1,/content/generated_inputs_trafficsigns_occl2/occl_Speed limit_30 km-h_Yield_Speed limit_30 km-h_66.png
32,34,5,6,27,28,1,/content/generated_inputs_trafficsigns_occl1/occl_Speed limit_30 km-h_Yield_Speed limit_30 km-h_66.png
45,44,6,5,40,39,12,/content/generated_inputs_trafficsigns_occl0/occl_End of all speed and passing limits_Yield_Priority road_67.png
45,44,6,5,40,39,12,/content/generated_inputs_trafficsigns_light0/light_Go straight or right_No entry_Bicycles crossing_67.png
45,44,6,5,40,39,12,/content/generated_inputs_trafficsigns_light2/light_Go straight or right_No entry_Bicycles crossing_67.png
45,44,6,5,40,39,12,/content/generated_inputs_trafficsigns_light1/light_Go straight or right_No entry_Bicycles crossing_67.png
45,44,6,5,40,39,12,/content/generated_inputs_trafficsigns_occl2/occl_Priority road_Yield_Priority road_67.png
45,44,6,5,40,39,12,/content/generated_inputs_trafficsigns_occl1/occl_Yield_Yield_Priority road_67.png
49,53,6,6,44,48,38,/content/generated_inputs_trafficsigns_occl0/occl_Keep right_Yield_Keep right_68.png
