Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
49,48,5,6,44,43,21,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_120 km-h_Roundabout mandatory_Speed limit_120 km-h_125.png
83,77,7,7,76,71,32,/content/generated_inputs_trafficsigns_blackout2/blackout_Turn right ahead_Keep left_Speed limit_30 km-h_127.png
83,77,7,7,76,71,32,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_General caution_Bicycles crossing_130.png
30,29,6,6,25,24,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_60 km-h_Ahead only_Stop_129.png
37,36,5,6,32,31,31,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_120 km-h_Roundabout mandatory_Yield_130.png
32,32,6,6,27,27,22,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Yield_Speed limit_70 km-h_131.png
32,32,6,6,27,27,22,/content/generated_inputs_trafficsigns_blackout0/blackout_Yield_Roundabout mandatory_Speed limit_50 km-h_145.png
49,48,5,6,44,43,34,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_20 km-h_Speed limit_70 km-h_Speed limit_20 km-h_132.png
49,48,5,6,44,43,34,/content/generated_inputs_trafficsigns_blackout0/blackout_Road work_Road work_No vehicles_148.png
43,43,5,5,38,38,38,/content/generated_inputs_trafficsigns_blackout2/blackout_General caution_Keep right_End of speed limit_80 km-h_133.png
34,33,5,6,28,27,40,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Roundabout mandatory_Speed limit_50 km-h_134.png
62,60,6,5,57,54,4,/content/generated_inputs_trafficsigns_blackout2/blackout_Pedestrians_Road narrows on the right_No passing for vehicles over 3.5 metric tons_135.png
36,37,5,5,30,32,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Keep right_Speed limit_70 km-h_Keep right_136.png
33,33,6,6,28,28,5,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_Traffic signals_Speed limit_100 km-h_137.png
31,34,5,5,26,29,9,/content/generated_inputs_trafficsigns_blackout2/blackout_Stop_Traffic signals_Speed limit_50 km-h_138.png
46,46,5,5,41,41,1,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_70 km-h_Speed limit_80 km-h_Stop_139.png
67,63,6,6,61,58,11,/content/generated_inputs_trafficsigns_blackout2/blackout_Pedestrians_Right-of-way at the next intersection_Children crossing_140.png
67,63,6,6,61,58,11,/content/generated_inputs_trafficsigns_blackout1/blackout_Road work_Dangerous curve to the right_Children crossing_279.png
35,36,6,5,30,31,40,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_Traffic signals_Traffic signals_141.png
42,39,6,6,37,34,31,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Dangerous curve to the right_Priority road_142.png
91,89,8,8,83,82,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Bicycles crossing_General caution_Bicycles crossing_143.png
91,89,8,8,83,82,38,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_Road work_Speed limit_120 km-h_146.png
91,89,8,8,83,82,38,/content/generated_inputs_trafficsigns_blackout0/blackout_Bicycles crossing_General caution_Bicycles crossing_161.png
41,37,5,6,36,32,13,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Dangerous curve to the right_End of no passing for vehicles over 3.5 metric tons_144.png
41,37,5,6,36,32,13,/content/generated_inputs_trafficsigns_blackout0/blackout_No vehicles_Priority road_No vehicles_134.png
110,110,10,10,101,101,15,/content/generated_inputs_trafficsigns_blackout2/blackout_Go straight or right_No vehicles_No vehicles_145.png
28,27,5,5,23,22,15,/content/generated_inputs_trafficsigns_blackout2/blackout_Bicycles crossing_Bicycles crossing_Speed limit_80 km-h_146.png
26,27,5,6,21,22,15,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_147.png
26,27,5,6,21,22,15,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_150.png
26,27,5,6,21,22,15,/content/generated_inputs_trafficsigns_blackout0/blackout_Road work_Bicycles crossing_No vehicles_169.png
26,27,5,6,21,22,10,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_120 km-h_Priority road_No passing_148.png
26,27,5,6,21,22,10,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_120 km-h_Priority road_No passing_151.png
57,56,6,5,52,51,13,/content/generated_inputs_trafficsigns_blackout2/blackout_Road work_Road work_Yield_149.png
57,56,6,5,52,51,13,/content/generated_inputs_trafficsigns_blackout1/blackout_Yield_Road narrows on the right_Yield_152.png
39,37,6,5,33,32,25,/content/generated_inputs_trafficsigns_blackout2/blackout_Stop_Right-of-way at the next intersection_Right-of-way at the next intersection_150.png
30,30,5,5,25,25,4,/content/generated_inputs_trafficsigns_blackout2/blackout_Dangerous curve to the right_Speed limit_30 km-h_Children crossing_152.png
30,30,5,5,25,25,4,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing_Keep left_No passing_154.png
44,44,5,5,39,39,4,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_Right-of-way at the next intersection_Priority road_153.png
104,109,9,10,94,100,4,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_120 km-h_General caution_Speed limit_120 km-h_154.png
34,33,5,5,29,28,5,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_Priority road_Speed limit_80 km-h_155.png
31,32,5,6,26,27,7,/content/generated_inputs_trafficsigns_blackout2/blackout_Vehicles over 3.5 metric tons prohibited_Vehicles over 3.5 metric tons prohibited_Yield_156.png
56,52,5,6,51,47,11,/content/generated_inputs_trafficsigns_blackout2/blackout_Road work_Priority road_Children crossing_157.png
59,60,6,5,53,55,15,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_120 km-h_Traffic signals_Stop_158.png
59,60,6,5,53,55,15,/content/generated_inputs_trafficsigns_blackout1/blackout_Yield_No vehicles_Yield_242.png
44,45,5,6,39,40,4,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_End of speed limit_80 km-h_Vehicles over 3.5 metric tons prohibited_159.png
93,86,8,8,85,79,25,/content/generated_inputs_trafficsigns_blackout2/blackout_Dangerous curve to the right_Children crossing_Children crossing_160.png
63,58,5,6,58,53,23,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_Dangerous curve to the left_Right-of-way at the next intersection_161.png
45,47,6,6,40,41,35,/content/generated_inputs_trafficsigns_blackout2/blackout_Road work_Yield_No passing for vehicles over 3.5 metric tons_162.png
51,51,5,5,46,46,41,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_163.png
28,28,5,5,23,23,5,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Go straight or right_No passing for vehicles over 3.5 metric tons_164.png
57,53,6,5,51,48,13,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_Dangerous curve to the left_Double curve_165.png
33,34,5,5,28,29,7,/content/generated_inputs_trafficsigns_blackout2/blackout_Bicycles crossing_End of speed limit_80 km-h_End of speed limit_80 km-h_166.png
33,34,5,5,28,29,7,/content/generated_inputs_trafficsigns_blackout1/blackout_Road work_Speed limit_100 km-h_Speed limit_120 km-h_169.png
116,119,11,11,106,109,5,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_70 km-h_Speed limit_80 km-h_Speed limit_30 km-h_167.png
107,107,10,10,98,98,4,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Go straight or right_No passing for vehicles over 3.5 metric tons_168.png
39,40,5,6,34,35,15,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_No vehicles_No passing_169.png
39,40,5,6,34,35,15,/content/generated_inputs_trafficsigns_blackout1/blackout_End of no passing_No vehicles_No passing_171.png
55,56,5,6,49,51,33,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing_Turn right ahead_Keep left_170.png
28,42,5,6,23,37,15,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing_Speed limit_70 km-h_No passing_171.png
26,28,5,5,21,23,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Traffic signals_Keep right_No passing_172.png
26,28,5,5,21,23,38,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_Yield_Yield_174.png
54,51,5,5,49,46,29,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_General caution_No passing for vehicles over 3.5 metric tons_173.png
37,37,6,6,32,32,41,/content/generated_inputs_trafficsigns_blackout2/blackout_Vehicles over 3.5 metric tons prohibited_Vehicles over 3.5 metric tons prohibited_Yield_174.png
37,37,6,6,32,32,41,/content/generated_inputs_trafficsigns_blackout1/blackout_Yield_Road work_Priority road_176.png
41,44,6,5,36,38,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Dangerous curve to the right_Vehicles over 3.5 metric tons prohibited_Vehicles over 3.5 metric tons prohibited_175.png
41,44,6,5,36,38,38,/content/generated_inputs_trafficsigns_blackout0/blackout_No vehicles_Slippery road_Road narrows on the right_198.png
54,49,6,5,49,44,25,/content/generated_inputs_trafficsigns_blackout2/blackout_Road work_Road work_Speed limit_80 km-h_176.png
45,45,6,5,40,40,9,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_120 km-h_No passing_No passing_177.png
41,44,6,5,36,39,1,/content/generated_inputs_trafficsigns_blackout2/blackout_Slippery road_Speed limit_30 km-h_Speed limit_30 km-h_178.png
41,44,6,5,36,39,1,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_80 km-h_Speed limit_30 km-h_Yield_180.png
43,43,6,6,38,38,10,/content/generated_inputs_trafficsigns_blackout2/blackout_Keep left_Speed limit_120 km-h_Yield_179.png
34,38,6,6,29,33,13,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Priority road_No vehicles_181.png
31,31,6,6,26,26,35,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_100 km-h_Ahead only_Speed limit_120 km-h_182.png
31,31,6,6,26,26,35,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_100 km-h_Ahead only_Speed limit_120 km-h_205.png
30,32,5,6,25,27,17,/content/generated_inputs_trafficsigns_blackout2/blackout_No entry_Dangerous curve to the left_Yield_183.png
30,32,5,6,25,27,17,/content/generated_inputs_trafficsigns_blackout0/blackout_No entry_Dangerous curve to the left_Yield_206.png
70,73,7,7,64,67,1,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_30 km-h_Priority road_Speed limit_30 km-h_185.png
70,73,7,7,64,67,1,/content/generated_inputs_trafficsigns_blackout0/blackout_General caution_End of speed limit_80 km-h_End of speed limit_80 km-h_208.png
70,73,6,7,64,67,16,/content/generated_inputs_trafficsigns_blackout2/blackout_Bicycles crossing_Vehicles over 3.5 metric tons prohibited_Speed limit_100 km-h_186.png
46,45,5,6,40,40,2,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Right-of-way at the next intersection_Priority road_187.png
28,28,5,5,23,23,8,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_188.png
35,35,6,6,30,30,8,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_70 km-h_Wild animals crossing_Slippery road_189.png
28,26,6,5,23,21,38,/content/generated_inputs_trafficsigns_blackout2/blackout_End of no passing_Right-of-way at the next intersection_End of all speed and passing limits_190.png
50,47,6,5,45,42,34,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_Roundabout mandatory_Speed limit_80 km-h_191.png
50,47,6,5,45,42,34,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_Roundabout mandatory_Speed limit_80 km-h_193.png
57,62,5,6,51,57,1,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_30 km-h_Pedestrians_Bicycles crossing_193.png
57,62,5,6,51,57,1,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_50 km-h_Speed limit_30 km-h_Speed limit_30 km-h_195.png
57,62,5,6,51,57,1,/content/generated_inputs_trafficsigns_blackout0/blackout_No vehicles_Speed limit_30 km-h_No passing_215.png
64,59,5,6,59,54,25,/content/generated_inputs_trafficsigns_blackout2/blackout_Road work_Road work_Yield_194.png
43,40,5,5,38,35,26,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_80 km-h_Traffic signals_Traffic signals_195.png
32,32,5,5,27,27,12,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_End of all speed and passing limits_Speed limit_80 km-h_196.png
37,41,5,5,32,36,39,/content/generated_inputs_trafficsigns_blackout2/blackout_General caution_Keep left_General caution_197.png
32,33,6,5,27,28,10,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_Children crossing_Double curve_199.png
32,33,6,5,27,28,10,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_80 km-h_Speed limit_80 km-h_Speed limit_30 km-h_201.png
46,44,6,6,40,38,3,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_20 km-h_Speed limit_70 km-h_Speed limit_30 km-h_200.png
31,31,5,5,26,25,31,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_No passing for vehicles over 3.5 metric tons_Yield_201.png
47,48,5,6,42,43,16,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing_Speed limit_100 km-h_Vehicles over 3.5 metric tons prohibited_202.png
47,48,5,6,42,43,16,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_80 km-h_Vehicles over 3.5 metric tons prohibited_Vehicles over 3.5 metric tons prohibited_203.png
47,49,6,6,42,44,2,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_80 km-h_Speed limit_50 km-h_Speed limit_80 km-h_203.png
47,49,6,6,42,44,2,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_80 km-h_Speed limit_50 km-h_Speed limit_80 km-h_227.png
54,54,5,5,49,49,8,/content/generated_inputs_trafficsigns_blackout2/blackout_General caution_General caution_End of speed limit_80 km-h_204.png
54,54,5,5,49,49,8,/content/generated_inputs_trafficsigns_blackout0/blackout_General caution_General caution_End of speed limit_80 km-h_228.png
30,29,6,5,25,24,5,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_General caution_Priority road_205.png
30,29,6,5,25,24,5,/content/generated_inputs_trafficsigns_blackout0/blackout_No passing for vehicles over 3.5 metric tons_General caution_Priority road_229.png
30,31,6,6,25,26,8,/content/generated_inputs_trafficsigns_blackout2/blackout_General caution_End of speed limit_80 km-h_End of speed limit_80 km-h_206.png
30,31,6,6,25,26,8,/content/generated_inputs_trafficsigns_blackout0/blackout_General caution_End of speed limit_80 km-h_End of speed limit_80 km-h_230.png
43,43,5,5,38,38,1,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_20 km-h_Ahead only_Stop_208.png
43,43,5,5,38,38,1,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_20 km-h_Ahead only_Stop_232.png
46,45,6,5,41,40,35,/content/generated_inputs_trafficsigns_blackout2/blackout_General caution_Wild animals crossing_Roundabout mandatory_210.png
46,45,6,5,41,40,35,/content/generated_inputs_trafficsigns_blackout0/blackout_General caution_Slippery road_Beware of ice-snow_234.png
96,92,8,8,88,84,11,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_Right-of-way at the next intersection_Beware of ice-snow_211.png
48,50,5,6,43,45,20,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Right-of-way at the next intersection_Priority road_212.png
28,30,5,6,23,25,2,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_General caution_Road work_213.png
63,64,5,6,58,59,42,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_120 km-h_Roundabout mandatory_Speed limit_120 km-h_214.png
44,47,6,6,39,42,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Bicycles crossing_Vehicles over 3.5 metric tons prohibited_Yield_215.png
44,47,6,6,39,42,38,/content/generated_inputs_trafficsigns_blackout0/blackout_Bicycles crossing_Vehicles over 3.5 metric tons prohibited_Yield_239.png
140,142,12,13,128,130,11,/content/generated_inputs_trafficsigns_blackout2/blackout_Right-of-way at the next intersection_Road work_Right-of-way at the next intersection_217.png
140,142,12,13,128,130,11,/content/generated_inputs_trafficsigns_blackout0/blackout_No passing for vehicles over 3.5 metric tons_General caution_General caution_241.png
51,51,6,6,46,46,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_Right-of-way at the next intersection_Priority road_219.png
44,43,6,5,39,38,38,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Go straight or right_No passing for vehicles over 3.5 metric tons_220.png
36,33,6,5,31,28,5,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_Traffic signals_No passing for vehicles over 3.5 metric tons_221.png
28,29,5,6,23,24,1,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_End of speed limit_80 km-h_Priority road_222.png
36,42,5,6,30,36,39,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Traffic signals_Stop_223.png
33,33,6,5,28,28,2,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Yield_Speed limit_50 km-h_224.png
33,33,6,5,28,28,2,/content/generated_inputs_trafficsigns_blackout0/blackout_Yield_Yield_Speed limit_50 km-h_247.png
33,32,6,5,28,27,35,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Yield_Stop_225.png
33,32,6,5,28,27,35,/content/generated_inputs_trafficsigns_blackout0/blackout_Ahead only_Yield_Turn right ahead_248.png
93,85,9,7,85,78,11,/content/generated_inputs_trafficsigns_blackout2/blackout_Right-of-way at the next intersection_Stop_Right-of-way at the next intersection_226.png
93,85,9,7,85,78,11,/content/generated_inputs_trafficsigns_blackout1/blackout_Right-of-way at the next intersection_Stop_Right-of-way at the next intersection_229.png
81,87,7,8,74,80,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Keep right_Yield_227.png
81,87,7,8,74,80,38,/content/generated_inputs_trafficsigns_blackout1/blackout_Yield_Roundabout mandatory_No vehicles_230.png
33,31,6,5,28,25,28,/content/generated_inputs_trafficsigns_blackout2/blackout_Priority road_End of speed limit_80 km-h_Vehicles over 3.5 metric tons prohibited_229.png
32,32,5,5,26,26,10,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_70 km-h_No vehicles_Speed limit_30 km-h_230.png
32,32,5,5,26,26,10,/content/generated_inputs_trafficsigns_blackout0/blackout_Yield_Yield_Speed limit_50 km-h_254.png
29,30,5,6,24,25,5,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_80 km-h_Speed limit_80 km-h_Yield_231.png
33,33,6,6,28,28,4,/content/generated_inputs_trafficsigns_blackout2/blackout_General caution_Slippery road_General caution_232.png
95,95,8,8,87,87,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_70 km-h_Speed limit_100 km-h_Children crossing_233.png
95,95,8,8,87,87,38,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_120 km-h_Priority road_Children crossing_100.png
44,45,5,6,39,40,8,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_120 km-h_No passing for vehicles over 3.5 metric tons_234.png
30,33,6,5,25,28,17,/content/generated_inputs_trafficsigns_blackout2/blackout_Children crossing_Go straight or right_Children crossing_236.png
53,47,6,5,47,41,25,/content/generated_inputs_trafficsigns_blackout2/blackout_Ahead only_General caution_Road narrows on the right_237.png
48,48,6,6,43,43,5,/content/generated_inputs_trafficsigns_blackout2/blackout_Slippery road_Speed limit_30 km-h_Slippery road_238.png
28,27,5,5,23,22,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Bicycles crossing_General caution_Bicycles crossing_239.png
88,89,7,8,81,82,42,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_80 km-h_Speed limit_80 km-h_Yield_240.png
88,89,7,8,81,82,42,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_80 km-h_Speed limit_80 km-h_Yield_248.png
44,45,5,6,39,40,10,/content/generated_inputs_trafficsigns_blackout2/blackout_Turn right ahead_Speed limit_80 km-h_No passing_241.png
44,45,5,6,39,40,10,/content/generated_inputs_trafficsigns_blackout1/blackout_Beware of ice-snow_Slippery road_Beware of ice-snow_249.png
58,56,5,6,53,51,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Road work_No passing for vehicles over 3.5 metric tons_242.png
57,54,6,6,51,49,22,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Yield_Speed limit_50 km-h_243.png
74,80,6,8,68,73,25,/content/generated_inputs_trafficsigns_blackout2/blackout_Roundabout mandatory_Children crossing_Priority road_244.png
56,58,5,6,51,52,16,/content/generated_inputs_trafficsigns_blackout2/blackout_Turn right ahead_Keep left_End of speed limit_80 km-h_246.png
69,70,6,6,63,63,24,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Yield_Speed limit_50 km-h_249.png
69,70,6,6,63,63,24,/content/generated_inputs_trafficsigns_blackout1/blackout_Ahead only_General caution_Go straight or right_258.png
41,41,6,6,36,36,34,/content/generated_inputs_trafficsigns_blackout2/blackout_Ahead only_No vehicles_Turn left ahead_250.png
41,41,6,6,36,36,34,/content/generated_inputs_trafficsigns_blackout0/blackout_Ahead only_No vehicles_Turn left ahead_275.png
97,92,9,8,89,84,11,/content/generated_inputs_trafficsigns_blackout2/blackout_Turn right ahead_End of speed limit_80 km-h_End of speed limit_80 km-h_251.png
97,92,9,8,89,84,11,/content/generated_inputs_trafficsigns_blackout1/blackout_Turn right ahead_End of speed limit_80 km-h_End of speed limit_80 km-h_259.png
97,92,9,8,89,84,11,/content/generated_inputs_trafficsigns_blackout0/blackout_Turn right ahead_End of speed limit_80 km-h_End of speed limit_80 km-h_276.png
38,41,6,5,33,36,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Go straight or left_Dangerous curve to the right_Priority road_252.png
38,41,6,5,33,36,38,/content/generated_inputs_trafficsigns_blackout1/blackout_No vehicles_Road work_Road narrows on the right_260.png
38,41,6,5,33,36,38,/content/generated_inputs_trafficsigns_blackout0/blackout_Go straight or left_Dangerous curve to the right_Priority road_277.png
169,148,14,12,154,136,25,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_253.png
169,148,14,12,154,136,25,/content/generated_inputs_trafficsigns_blackout0/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_278.png
55,49,6,5,49,44,13,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Yield_No passing for vehicles over 3.5 metric tons_254.png
55,49,6,5,49,44,13,/content/generated_inputs_trafficsigns_blackout0/blackout_No passing for vehicles over 3.5 metric tons_Yield_No passing for vehicles over 3.5 metric tons_279.png
59,60,6,6,54,54,1,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing_Speed limit_120 km-h_No passing_255.png
59,60,6,6,54,54,1,/content/generated_inputs_trafficsigns_blackout0/blackout_Yield_Speed limit_30 km-h_Yield_280.png
88,82,8,8,80,75,26,/content/generated_inputs_trafficsigns_blackout2/blackout_Beware of ice-snow_Speed limit_120 km-h_Children crossing_257.png
49,51,5,6,44,46,4,/content/generated_inputs_trafficsigns_blackout2/blackout_Roundabout mandatory_Children crossing_Turn right ahead_258.png
94,87,9,7,86,80,3,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing_Speed limit_60 km-h_Speed limit_50 km-h_260.png
36,36,6,6,31,31,15,/content/generated_inputs_trafficsigns_blackout2/blackout_Dangerous curve to the right_Children crossing_Children crossing_261.png
28,27,6,5,23,22,9,/content/generated_inputs_trafficsigns_blackout2/blackout_Slippery road_No passing_No passing for vehicles over 3.5 metric tons_262.png
28,27,6,5,23,22,9,/content/generated_inputs_trafficsigns_blackout0/blackout_Priority road_Right-of-way at the next intersection_End of speed limit_80 km-h_288.png
30,30,6,5,25,25,17,/content/generated_inputs_trafficsigns_blackout2/blackout_General caution_No entry_Traffic signals_263.png
49,48,6,6,44,43,5,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_265.png
29,28,6,5,24,23,10,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_266.png
29,28,6,5,24,23,10,/content/generated_inputs_trafficsigns_blackout1/blackout_No passing for vehicles over 3.5 metric tons_Speed limit_60 km-h_No passing for vehicles over 3.5 metric tons_273.png
60,61,6,6,55,56,16,/content/generated_inputs_trafficsigns_blackout2/blackout_Vehicles over 3.5 metric tons prohibited_Speed limit_100 km-h_Slippery road_267.png
60,61,6,6,55,56,16,/content/generated_inputs_trafficsigns_blackout1/blackout_Vehicles over 3.5 metric tons prohibited_Speed limit_100 km-h_Slippery road_274.png
37,36,6,5,32,31,32,/content/generated_inputs_trafficsigns_blackout2/blackout_Dangerous curve to the right_Speed limit_30 km-h_End of no passing_268.png
37,36,6,5,32,31,32,/content/generated_inputs_trafficsigns_blackout1/blackout_Dangerous curve to the right_Speed limit_30 km-h_End of no passing_275.png
58,55,6,5,53,49,4,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_100 km-h_Speed limit_70 km-h_Speed limit_30 km-h_269.png
58,55,6,5,53,49,4,/content/generated_inputs_trafficsigns_blackout1/blackout_Speed limit_100 km-h_Speed limit_70 km-h_Speed limit_30 km-h_276.png
58,55,6,5,53,49,4,/content/generated_inputs_trafficsigns_blackout0/blackout_Speed limit_100 km-h_Speed limit_70 km-h_Speed limit_30 km-h_295.png
33,33,6,6,28,28,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_Yield_Speed limit_50 km-h_270.png
33,33,6,6,28,28,38,/content/generated_inputs_trafficsigns_blackout1/blackout_Dangerous curve to the right_Priority road_Children crossing_277.png
33,33,6,6,28,28,38,/content/generated_inputs_trafficsigns_blackout0/blackout_Dangerous curve to the right_Priority road_Children crossing_296.png
117,109,10,9,107,100,34,/content/generated_inputs_trafficsigns_blackout2/blackout_Turn left ahead_Speed limit_30 km-h_Turn right ahead_272.png
42,43,5,6,36,38,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Keep right_Keep right_Yield_273.png
57,58,5,5,52,53,38,/content/generated_inputs_trafficsigns_blackout2/blackout_Speed limit_70 km-h_Keep right_No entry_274.png
54,55,5,5,49,50,35,/content/generated_inputs_trafficsigns_blackout2/blackout_Ahead only_Slippery road_General caution_275.png
54,55,5,5,49,50,35,/content/generated_inputs_trafficsigns_blackout0/blackout_Vehicles over 3.5 metric tons prohibited_End of speed limit_80 km-h_Vehicles over 3.5 metric tons prohibited_379.png
37,36,6,5,32,31,31,/content/generated_inputs_trafficsigns_blackout2/blackout_No vehicles_Wild animals crossing_Bicycles crossing_277.png
57,52,6,6,51,46,23,/content/generated_inputs_trafficsigns_blackout2/blackout_No passing for vehicles over 3.5 metric tons_No passing for vehicles over 3.5 metric tons_General caution_279.png
32,54,6,5,27,49,14,/content/generated_inputs_trafficsigns_blackout2/blackout_Yield_No entry_Yield_280.png
